Country Name,Series,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Djibouti,"Out-of-school adolescents of lower secondary school age, female (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15954,16433,17539,19065,NA,NA,NA,NA,NA,NA,NA,NA,24129,NA,NA,NA,29072,29271,NA,28623,28565,28159,25801,21392,NA,NA,NA,NA,NA,NA,15729,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,"Out-of-school adolescents of lower secondary school age, male (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14699,15004,16234,17471,NA,NA,NA,NA,NA,NA,NA,NA,21794,NA,NA,NA,26342,25834,NA,24985,24556,25377,23893,19711,NA,NA,NA,NA,NA,NA,19070,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,"Out-of-school youth of upper secondary school age, both sexes (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37870,40924,NA,42571,44119,NA,NA,43826,NA,NA,NA,NA,NA,NA,35927,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,"Out-of-school youth of upper secondary school age, female (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19642,21043,NA,22167,23117,NA,NA,21899,NA,NA,NA,NA,NA,NA,16580,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,"Out-of-school youth of upper secondary school age, male (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18228,19881,NA,20404,21002,NA,NA,21927,NA,NA,NA,NA,NA,NA,19347,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,"School age population, primary education, both sexes (number)",24203,26083,28141,30216,32473,35125,38292,43059,48131,53025,57214,60469,62784,64833,67120,70190,74151,79840,85557,90578,94234,96567,97533,98826,100883,104052,108033,112359,115579,117390,117519,116250,115643,115434,115601,116137,116900,115763,95817,94654,93310,91705,91634,91282,90607,89745,89006,88864,89589,91251,93616,NA,NA,NA
Djibouti,"School age population, primary education, female (number)",12044,12981,14011,15054,16185,17499,19049,21270,23685,26067,28161,29854,31091,32170,33337,34861,36803,39584,42393,44868,46677,47835,48313,48937,49929,51473,53423,55529,57079,57947,58013,57425,57226,57256,57415,57613,57736,56395,45843,44377,42875,41365,41102,40839,40495,40114,39869,40001,40823,42402,44550,NA,NA,NA
Djibouti,"School age population, primary education, male (number)",12159,13102,14130,15162,16288,17626,19243,21789,24446,26958,29053,30615,31693,32663,33783,35329,37348,40256,43164,45710,47557,48732,49220,49889,50954,52579,54610,56830,58500,59443,59506,58825,58417,58178,58186,58524,59164,59368,49974,50277,50435,50340,50532,50443,50112,49631,49137,48863,48766,48849,49066,NA,NA,NA
Djibouti,"School age population, lower secondary education, both sexes (number)",12493,13491,14501,15569,16820,18393,20345,23611,27173,30646,33652,36005,36958,37550,38097,38921,40270,42970,46451,50400,54418,57958,59582,60066,59682,58824,58178,59160,61364,64664,68705,72650,75328,76802,77118,76600,75869,74341,73738,73229,72797,72238,72603,72810,72929,73013,72972,72547,71976,71255,70538,NA,NA,NA
Djibouti,"School age population, lower secondary education, female (number)",6224,6726,7235,7776,8403,9182,10135,11582,13162,14724,16119,17265,17846,18250,18629,19146,19918,21335,23109,25078,27052,28771,29558,29781,29581,29151,28830,29311,30385,31997,33987,35946,37326,38133,38331,38020,37484,36275,35328,34437,33658,32914,32920,32928,32948,32983,32951,32646,32279,31832,31420,NA,NA,NA
Djibouti,"School age population, lower secondary education, male (number)",6269,6765,7266,7793,8417,9211,10210,12029,14011,15922,17533,18740,19112,19300,19468,19775,20352,21635,23342,25322,27366,29187,30024,30285,30101,29673,29348,29849,30979,32667,34718,36704,38002,38669,38787,38580,38385,38066,38410,38792,39139,39324,39683,39882,39981,40030,40021,39901,39697,39423,39118,NA,NA,NA
Djibouti,"School age population, upper secondary education, both sexes (number)",8554,8857,9329,9942,10689,11610,12778,14807,17263,19973,22646,24953,25817,26244,26582,27135,28019,29593,31450,33339,35139,36900,38089,39289,40530,41665,42494,43145,43422,43516,43875,44916,46757,49371,52285,54852,56634,56436,55040,53881,53002,52491,52978,53486,53886,54195,54403,54462,54621,54776,54701,NA,NA,NA
Djibouti,"School age population, upper secondary education, female (number)",4261,4413,4654,4967,5345,5804,6378,7308,8403,9582,10720,11706,12158,12444,12706,13072,13598,14464,15468,16486,17451,18369,18976,19560,20148,20681,21072,21393,21530,21577,21760,22283,23227,24568,26034,27258,27999,27670,26528,25465,24561,23932,24069,24304,24524,24693,24774,24729,24762,24810,24725,NA,NA,NA
Djibouti,"School age population, upper secondary education, male (number)",4293,4444,4675,4975,5344,5806,6400,7499,8860,10391,11926,13247,13659,13800,13876,14063,14421,15129,15982,16853,17688,18531,19113,19729,20382,20984,21422,21752,21892,21939,22115,22633,23530,24803,26251,27594,28635,28766,28512,28416,28441,28559,28909,29182,29362,29502,29629,29733,29859,29966,29976,NA,NA,NA
Djibouti,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,"Unemployment, total (% of total labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.42500019,10.5,10.64599991,10.67300034,10.68000031,10.70100021,10.68200016,10.67399979,10.74699974,10.71800041,10.7130003,10.79399967,10.80200005,10.72599983,10.62899971,10.42599964,10.2489996,10.18999958,10.58500004,10.68099976,10.68500042,10.70400047,10.72900009,10.64400005,10.58399963,10.51000023,10.38199997,10.25699997,10.29500008,NA,NA,NA,NA
Djibouti,"Unemployment, female (% of female labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.15400028,10.38899994,10.31900024,10.50500011,10.36400032,10.40799999,10.46199989,10.49400043,10.59599972,10.50800037,10.53600025,10.67500019,10.72099972,10.65499973,10.58399963,10.51399994,10.39700031,10.37699986,10.60599995,10.65799999,10.75,10.70300007,10.88000011,10.76000023,10.83699989,10.72999954,10.50699997,10.35700035,10.40200043,NA,NA,NA,NA
Djibouti,"Unemployment, male (% of male labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.57800007,10.56200027,10.83300018,10.77000046,10.86299992,10.87199974,10.81099987,10.77999973,10.83699989,10.84300041,10.81999969,10.86800003,10.85200024,10.77200031,10.65799999,10.36999989,10.15600014,10.0710001,10.57199955,10.69499969,10.64299965,10.70400047,10.63199997,10.56799984,10.41800022,10.36600018,10.30000019,10.18999958,10.22399998,NA,NA,NA,NA
Dominica,GDP per capita (current US$),NA,NA,NA,NA,NA,NA,NA,624.6316368,769.078342,734.0105248,966.6815377,1090.273289,1193.653276,1324.667259,1478.071668,1632.381155,1863.454683,2113.927152,2402.906753,2617.779831,2860.43156,3122.789982,3317.90456,3466.386082,3721.347165,3861.179613,4120.418405,4291.692307,4593.714495,4750.612157,4787.780171,4883.723663,4771.040927,4897.44175,5217.230416,5160.224314,5518.399108,5952.056669,6469.145738,6902.85717,6967.24523,7065.052968,6848.418234,7016.676471,7318.103783,7596.435062,8080.968623,7274.721333,7691.345097,NA,NA,NA,NA,NA
Dominica,"Out-of-school children of primary school age, both sexes (number)",NA,NA,NA,NA,NA,220,1108,1189,NA,2052,2120,2288,1706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,778,610,863,1033,1247,1293,1575,1418,722,NA,88,NA,NA,NA,NA,61,NA,NA,228,NA,NA,NA,NA
Dominica,"Out-of-school children of primary school age, female (number)",NA,NA,NA,NA,NA,NA,502,426,NA,744,949,779,779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,228,319,435,535,533,773,702,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA
Dominica,"Out-of-school children of primary school age, male (number)",NA,NA,NA,NA,NA,NA,606,763,NA,1308,1171,1509,927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538,382,544,598,712,760,802,716,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,NA,NA,NA
Dominica,"Out-of-school adolescents of lower secondary school age, both sexes (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418,NA,187,NA,154,53,318,865,NA,NA,1012,686,711,NA,NA,NA,67,NA,NA,NA,36,NA,NA,NA,NA
Dominica,"Out-of-school adolescents of lower secondary school age, female (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,329,NA,NA,343,342,309,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,"Out-of-school adolescents of lower secondary school age, male (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,536,NA,NA,669,344,402,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,"Out-of-school youth of upper secondary school age, both sexes (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,427,472,NA,528,625,510,992,NA,NA,1044,1019,947,NA,NA,NA,695,387,NA,NA,368,NA,NA,NA,NA
Dominica,"Out-of-school youth of upper secondary school age, female (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,135,203,NA,213,200,174,396,NA,NA,439,421,464,NA,NA,NA,366,192,NA,NA,169,NA,NA,NA,NA
Dominica,"Out-of-school youth of upper secondary school age, male (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,292,269,NA,315,425,336,596,NA,NA,605,598,483,NA,NA,NA,329,195,NA,NA,199,NA,NA,NA,NA
Dominica,"School age population, primary education, both sexes (number)",14146,13786,13588,13751,14219,14883,15560,15890,15870,15566,15091,14618,13902,13396,13094,12963,12923,12807,12609,12314,11911,11438,10724,10090,9545,9111,8834,8920,9244,9745,10324,10817,10977,10944,10719,10321,9816,9314,8826,8359,7921,7513,7142,6845,6628,6485,6383,6294,6205,6121,6046,NA,NA,NA
Dominica,"School age population, primary education, female (number)",6894,6736,6659,6751,6989,7315,7644,7814,7794,7617,7340,7056,6654,6394,6269,6258,6313,6363,6348,6240,6011,5676,5203,4799,4465,4211,4055,4141,4342,4624,4939,5195,5274,5273,5184,5021,4803,4583,4358,4133,3910,3701,3508,3359,3251,3181,3133,3091,3048,3008,2971,NA,NA,NA
Dominica,"School age population, primary education, male (number)",7252,7050,6929,7000,7230,7568,7916,8076,8076,7949,7751,7562,7248,7002,6825,6705,6610,6444,6261,6074,5900,5762,5521,5291,5080,4900,4779,4779,4902,5121,5385,5622,5703,5671,5535,5300,5013,4731,4468,4226,4011,3812,3634,3486,3377,3304,3250,3203,3157,3113,3075,NA,NA,NA
Dominica,"School age population, lower secondary education, both sexes (number)",5610,5913,5927,5814,5653,5502,5434,5618,5929,6244,6503,6674,6495,6204,5861,5517,5220,5009,4926,4976,5126,5302,5243,5030,4747,4483,4276,4125,4037,3978,3941,3964,3989,4133,4347,4581,4777,4847,4773,4600,4388,4177,3955,3747,3549,3345,3145,2981,2869,2800,2754,NA,NA,NA
Dominica,"School age population, lower secondary education, female (number)",2746,2875,2875,2821,2747,2679,2648,2747,2908,3073,3216,3317,3219,3053,2855,2649,2469,2342,2319,2404,2574,2769,2777,2651,2457,2262,2103,2009,1970,1949,1932,1944,1928,1986,2085,2196,2287,2324,2296,2226,2139,2052,1954,1854,1754,1649,1546,1461,1407,1374,1352,NA,NA,NA
Dominica,"School age population, lower secondary education, male (number)",2864,3038,3052,2993,2906,2823,2786,2871,3021,3171,3287,3357,3276,3151,3006,2868,2751,2667,2607,2572,2552,2533,2466,2379,2290,2221,2173,2116,2067,2029,2009,2020,2061,2147,2262,2385,2490,2523,2477,2374,2249,2125,2001,1893,1795,1696,1599,1520,1462,1426,1402,NA,NA,NA
Dominica,"School age population, upper secondary education, both sexes (number)",3052,3253,3357,3497,3624,3647,3578,3556,3583,3679,3857,4049,4032,4005,3942,3800,3598,3434,3232,3035,2951,3023,3118,3177,3187,3101,2941,2715,2641,2674,2721,2725,2670,2620,2595,2661,2812,2969,3112,3218,3222,3123,2976,2835,2693,2555,2424,2287,2143,2012,1922,NA,NA,NA
Dominica,"School age population, upper secondary education, female (number)",1523,1609,1649,1707,1759,1765,1733,1723,1740,1797,1896,2003,1996,1988,1960,1879,1758,1647,1514,1391,1358,1444,1557,1647,1693,1652,1538,1374,1318,1343,1383,1392,1340,1292,1261,1279,1349,1424,1490,1539,1545,1506,1444,1388,1329,1266,1199,1128,1055,987,943,NA,NA,NA
Dominica,"School age population, upper secondary education, male (number)",1529,1644,1708,1790,1865,1882,1845,1833,1843,1882,1961,2046,2036,2017,1982,1921,1840,1787,1718,1644,1593,1579,1561,1530,1494,1449,1403,1341,1323,1331,1338,1333,1330,1328,1334,1382,1463,1545,1622,1679,1677,1617,1532,1447,1364,1289,1225,1159,1088,1025,979,NA,NA,NA
Dominica,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",5.23235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.76032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",5.15202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.61716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",5.33809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.86919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.63375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,"Unemployment, total (% of total labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,"Unemployment, female (% of female labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,"Unemployment, male (% of male labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominican Republic,GDP per capita (current US$),330.1316526,360.15223,417.9197003,480.052968,583.4841886,699.6023237,748.9901948,848.2847896,854.6480877,969.4987321,1164.952626,1273.823436,1362.510445,1487.274869,1831.085303,780.3858658,928.0329521,865.8313685,783.035059,955.5158728,991.6144241,1338.896045,1532.903224,1733.400455,1908.484754,2122.797666,2293.755247,2476.11344,2638.34948,2653.344012,2869.105861,2977.148428,3136.155187,2445.435893,2528.577199,3970.32284,4134.683785,4707.796708,5087.991118,5039.407423,5555.390949,5913.434422,6110.369521,6238.133097,6608.832257,6921.517371,7280.873164,7609.345492,8050.631602,NA,NA,NA,NA,NA
Dominican Republic,"Out-of-school children of primary school age, both sexes (number)",NA,NA,194261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158891,144073,NA,67726,108247,170852,156721,170671,97872,141477,48796,54305,56059,70495,73041,93781,52389,53438,61774,65825,45804,NA,NA,NA,NA
Dominican Republic,"Out-of-school children of primary school age, female (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74663,68103,NA,46384,68161,79097,71930,75368,44256,65810,NA,42798,34746,41041,40239,49582,28587,26180,29807,31319,20009,NA,NA,NA,NA
Dominican Republic,"Out-of-school children of primary school age, male (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84228,75970,NA,21342,40086,91755,84791,95303,53616,75667,NA,11507,21313,29454,32802,44199,23802,27258,31967,34506,25795,NA,NA,NA,NA
Dominican Republic,"Out-of-school adolescents of lower secondary school age, both sexes (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65950,55954,NA,26571,NA,22670,22531,NA,24815,16515,34810,31591,26172,25290,8249,7361,7832,33696,46375,62165,32607,NA,NA,NA,NA
Dominican Republic,"Out-of-school adolescents of lower secondary school age, female (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30658,26653,NA,NA,NA,10737,8883,NA,9750,5979,18334,18503,14808,14926,6154,5832,NA,19568,25281,30986,16474,NA,NA,NA,NA
Dominican Republic,"Out-of-school adolescents of lower secondary school age, male (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35292,29301,NA,NA,NA,11933,13648,NA,15065,10536,16476,13088,11364,10364,2095,1529,NA,14128,21094,31179,16133,NA,NA,NA,NA
Dominican Republic,"Out-of-school youth of upper secondary school age, both sexes (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288294,265748,NA,230245,NA,266789,241711,NA,147651,169599,226749,200809,211811,210245,194000,179013,179547,146777,139556,141627,126595,NA,NA,NA,NA
Dominican Republic,"Out-of-school youth of upper secondary school age, female (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136017,126314,NA,84316,NA,128290,113019,NA,65346,77443,106247,94231,100020,99347,92587,86465,83928,68931,65576,66167,59993,NA,NA,NA,NA
Dominican Republic,"Out-of-school youth of upper secondary school age, male (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152277,139434,NA,145929,NA,138499,128692,NA,82305,92156,120502,106578,111791,110898,101413,92548,95619,77846,73980,75460,66602,NA,NA,NA,NA
Dominican Republic,"School age population, primary education, both sexes (number)",788392,810191,810191,848749,866162,882435,897868,912298,925510,937910,950080,962009,972895,982043,990558,999365,1009748,1021091,1033007,1045403,1058080,1070954,1083834,1095126,1105316,1129921,1138853,1148368,1158057,1168364,1177091,1182573,1184914,1186627,1188286,1190055,1191182,1191503,1192052,1192111,1192557,1192603,1188921,1183301,1178832,1173308,1166938,1162657,1160293,1158542,1157455,NA,NA,NA
Dominican Republic,"School age population, primary education, female (number)",390721,401373,411265,420457,429033,437082,444690,451748,458200,464207,469987,475723,481197,485925,490536,495382,500533,505953,511514,517354,523393,529419,535842,541437,546120,556770,561293,565576,569906,574743,578901,581123,582724,583515,584273,584998,585441,585880,586042,585969,585961,585603,584365,581612,579521,576415,573275,570763,569378,568077,568014,NA,NA,NA
Dominican Republic,"School age population, primary education, male (number)",397671,408818,398926,428292,437129,445353,453178,460550,467310,473703,480093,486286,491698,496118,500022,503983,509215,515138,521493,528049,534687,541535,547992,553689,559196,573151,577560,582792,588151,593621,598190,601450,602190,603112,604013,605057,605741,605623,606010,606142,606596,607000,604556,601689,599311,596893,593663,591894,590915,590465,589441,NA,NA,NA
Dominican Republic,"School age population, lower secondary education, both sexes (number)",224069,232810,232810,249117,256777,264005,270724,276880,282527,287743,292604,297192,301390,305150,308641,312026,315476,318901,322188,325475,328895,332588,336687,341100,345626,356443,360634,364362,367806,371450,374482,377816,380213,383107,386005,388785,391787,391369,390955,390516,390055,389570,390431,391271,392085,392764,588875,585407,582120,577785,382284,NA,NA,NA
Dominican Republic,"School age population, lower secondary education, female (number)",112233,116579,120707,124701,128518,132119,135466,138520,141310,143889,146310,148629,150814,152831,154725,156535,158306,159976,161517,163021,164582,166294,168231,170329,172479,177314,179286,180981,182500,184304,185555,187130,187924,189219,190513,191798,193102,192922,192753,192569,192372,192162,192546,192922,193285,193506,290141,288587,286850,284915,188280,NA,NA,NA
Dominican Republic,"School age population, lower secondary education, male (number)",111836,116231,112103,124416,128259,131886,135258,138360,141217,143854,146294,148563,150576,152319,153916,155491,157170,158925,160671,162454,164313,166294,168456,170771,173147,179129,181348,183381,185306,187146,188927,190686,192289,193888,195492,196987,198685,198447,198202,197947,197683,197408,197885,198349,198800,199258,298734,296820,295270,292870,194004,NA,NA,NA
Dominican Republic,"School age population, upper secondary education, both sexes (number)",380552,399200,399200,434824,452180,468870,484625,499557,513848,527325,539815,551140,560929,569297,576804,584016,591493,599191,606734,614192,621632,629126,636614,644050,651522,672917,680872,688986,697279,705701,713745,721708,727727,734309,740672,747371,754437,757509,760792,764085,767302,770499,770259,769982,769650,769407,573894,574291,574659,574996,766794,NA,NA,NA
Dominican Republic,"School age population, upper secondary education, female (number)",192373,201703,210646,219522,228194,236523,244371,251768,258806,265439,271622,277307,282343,286761,290789,294650,298574,302557,306445,310247,313967,317614,321125,324497,327821,337266,340853,344530,348282,352170,355796,359580,361958,364884,367702,370683,373961,375222,376704,378188,379631,381059,380973,380870,380734,380714,284140,284257,284364,284456,379009,NA,NA,NA
Dominican Republic,"School age population, upper secondary education, male (number)",188179,197497,188554,215302,223986,232347,240254,247789,255042,261886,268193,273833,278586,282536,286015,289366,292919,296634,300289,303945,307665,311512,315489,319553,323701,335651,340019,344456,348997,353531,357949,362128,365769,369425,372970,376688,380476,382287,384088,385897,387671,389440,389286,389112,388916,388693,289754,290034,290295,290540,387785,NA,NA,NA
Dominican Republic,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",2.89368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.71572,NA,NA,7.35452,7.4401,7.54412,7.63264,7.77613,7.85017,9.05603,NA,NA,NA,NA,NA,NA,NA
Dominican Republic,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",2.66372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.95703,NA,NA,7.54906,7.6501,7.80284,7.85488,8.02525,8.16977,9.323,NA,NA,NA,NA,NA,NA,NA
Dominican Republic,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",3.1162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46454,NA,NA,7.15105,7.2193,7.27231,7.39614,7.51413,7.50783,8.76437,NA,NA,NA,NA,NA,NA,NA
Dominican Republic,"Unemployment, total (% of total labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.21600008,6.269999981,6.374000072,6.394000053,6.400000095,6.415999889,6.403999805,6.399000168,6.452000141,6.43200016,7.262000084,6.778999805,6.938000202,6.302999973,6.586999893,5.65500021,5.157999992,4.763999939,5.467000008,5.211999893,6.086999893,6.722000122,7.352000237,6.718999863,7.605000019,7.282999992,5.831999779,5.738999844,5.84499979,NA,NA,NA,NA
Dominican Republic,"Unemployment, female (% of female labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.65799999,10.8920002,10.80900002,10.75899982,10.85200024,10.8210001,10.82999992,10.75699997,10.78800011,10.71899986,11.28199959,10.18799973,10.06700039,10.05799961,9.74600029,8.923999786,7.606999874,7.423999786,7.921999931,7.06799984,8.37899971,9.251000404,10.56499958,9.713999748,10.90499973,10.73099995,8.121999741,8.074999809,8.279000282,NA,NA,NA,NA
